	ERR048962	ERR048970	ERR048972	ERR048961	ERR048967	ERR048969	ERR048974	ERR048964	ERR048963	ERR048971	ERR048973	ERR048965
WBGene00221297	17	20	54	250	1	5	6527	1	335	272	375	0
WBGene00221303	36	25	49	173	144	270	558	0	40	38	60	33
WBGene00221304	3	4	15	37	13	16	14	0	7	3	11	6
WBGene00221305	9	7	24	30	12	27	43	4	3	1	3	8
WBGene00221306	15	8	36	55	18	33	89	0	6	4	11	11
WBGene00221307	0	0	0	1	0	0	1	0	0	0	1	0
WBGene00221310	213	187	464	732	235	459	776	0	177	156	263	506
WBGene00221311	98	81	253	165	102	183	663	6	68	48	95	85
WBGene00221312	7981	6786	19353	8697	7111	13997	28666	257	3153	2359	4179	6930
WBGene00221317	1	0	5	16	8	12	109	0	4	4	3	6
WBGene00221319	0	0	0	15	0	0	0	0	0	0	0	0
WBGene00221322	34	40	107	909	100	153	1359	11	337	281	397	51
WBGene00221323	4	0	5	52	8	23	122	7	4	3	4	6
WBGene00221324	0	1	6	161	2	14	19	6	5	2	5	4
WBGene00221325	0	0	1	11	11	8	102	25	2	1	5	1
WBGene00221328	1	2	3	125	0	1	1	0	0	0	0	1
WBGene00221329	0	0	2	334	3	1	0	6	1	1	3	1
WBGene00221332	0	0	0	134	3	1	2	27	0	0	0	1
WBGene00221333	48	18	90	69	32	49	171	5	4	15	11	12
WBGene00221334	0	0	0	40	0	2	22	0	0	2	3	1
WBGene00221335	20	13	64	57	36	46	151	240	6	13	6	44
WBGene00221336	0	0	0	106	0	0	0	18	0	0	0	0
WBGene00221337	0	0	0	16	0	0	4	2	0	0	0	0
WBGene00221338	5	3	6	103	6	9	187	38	3	0	4	7
WBGene00221339	0	0	0	83	0	0	0	0	0	0	0	0
WBGene00221342	0	0	0	252	1	3	4	7	0	0	0	1
WBGene00221344	2	2	6	59	0	5	49	8	3	0	3	0
WBGene00221347	0	1	1	49	11	10	0	60	0	0	0	1
WBGene00221348	1	2	7	173	81	89	9	274	1	1	1	4
WBGene00221349	1	1	0	38	0	15	157	0	6	4	11	0
WBGene00221350	1	2	1	225	18	8	0	124	0	0	0	1
WBGene00221353	0	0	0	92	2	0	0	10	0	0	0	0
WBGene00221354	6	6	20	49	11	16	76	21	2	0	4	1
WBGene00221355	0	0	0	584	0	0	1	2	1	1	2	4
WBGene00221358	4	1	12	189	10	16	622	0	25	18	35	2
WBGene00221359	14	26	27	56	26	40	606	34	18	13	14	96
WBGene00221360	0	0	0	42	4	2	10	0	0	0	0	0
WBGene00221361	1	2	1	94	0	5	53	12	0	0	0	1
WBGene00221362	0	0	0	47	0	1	1	1	0	0	0	0
WBGene00221363	0	0	0	15	0	0	0	0	0	0	0	0
WBGene00221364	0	0	0	0	0	2	0	8	0	0	0	1
WBGene00221366	0	0	0	168	6	6	19	41	0	0	0	0
WBGene00221367	0	0	3	165	4	6	4	49	0	0	0	0
WBGene00221368	4	0	4	255	1	4	1	0	0	1	2	6
WBGene00221370	2	1	3	52	1	8	8	0	0	0	0	0
WBGene00221371	606	562	1695	881	367	721	1627	97	143	131	230	228
WBGene00221373	0	0	0	47	0	0	156	0	1	3	5	0
WBGene00221374	4	4	5	253	13	19	13	55	1	0	0	2
WBGene00221375	1	1	13	94	5	6	926	30	15	18	33	2
WBGene00221376	0	0	0	75	1	5	8	6	0	0	0	0
WBGene00221378	14	9	17	69	7	23	100	2	11	7	7	5
WBGene00221381	0	3	4	129	4	5	367	17	1	0	3	4
WBGene00221383	0	0	0	186	0	2	0	0	0	0	0	2
WBGene00221385	24	25	65	110	7	15	336	33	49	38	46	7
WBGene00221386	0	0	0	15	0	0	0	0	0	0	0	0
WBGene00221388	5	0	3	55	6	1	0	26	0	0	0	11
WBGene00221389	14	10	14	32	6	16	38	0	24	9	14	3
WBGene00221391	3	3	11	11	2	4	43	0	0	0	0	1
WBGene00221394	0	3	3	9	2	6	0	0	1	2	1	0
WBGene00221395	19	9	31	16	11	32	41	0	12	6	2	25
WBGene00221399	0	0	1	108	1	1	0	0	1	0	0	0
WBGene00221400	0	1	2	71	13	31	31	4	2	0	1	1
WBGene00221404	2	0	3	1296	6	7	0	167	0	0	1	14
WBGene00221405	12	6	23	40	12	22	23	20	12	7	14	4
WBGene00221406	0	0	0	33	1	1	0	0	0	0	0	0
WBGene00221407	0	0	0	74	1	0	0	3	0	0	0	0
WBGene00221408	1	0	0	94	1	2	0	0	0	0	0	0
WBGene00221409	0	0	0	89	1	3	0	26	0	0	0	0
WBGene00221410	0	0	0	13	0	1	4	6	0	0	0	0
WBGene00221411	0	0	0	156	7	3	0	15	0	0	0	2
WBGene00221412	0	1	1	47	15	19	41	68	1	0	2	2
WBGene00221414	0	0	4	155	3	4	9	5	1	1	1	2
WBGene00221415	0	0	0	98	0	2	32	3	1	0	0	0
WBGene00221416	0	0	0	12	1	0	1	0	0	0	0	0
WBGene00221421	1	4	6	83	6	8	3	40	0	0	1	1
WBGene00221422	3	4	9	7	1	5	0	10	2	1	0	0
WBGene00221424	0	0	0	41	1	0	17	0	3	1	1	0
WBGene00221425	0	0	0	74	0	0	4	0	1	0	1	0
WBGene00221426	5	2	3	19	8	16	44	6	4	1	5	3
WBGene00221427	0	0	0	59	3	0	6	3	0	1	0	0
WBGene00221429	0	0	1	0	0	0	2	0	0	0	0	0
WBGene00221430	0	0	0	15	0	0	0	0	0	0	0	1
WBGene00221431	0	0	0	9	0	0	24	3	0	0	2	0
WBGene00221433	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00221435	0	0	0	11	0	0	0	2	0	0	0	0
WBGene00221437	2	0	0	111	1	0	0	13	0	0	0	1
WBGene00221438	129	146	501	47	117	175	0	0	0	0	0	0
WBGene00221439	1	1	2	21	18	21	39	71	1	2	8	5
WBGene00221441	4	4	8	18	7	5	29	0	2	1	3	8
WBGene00221442	0	1	1	92	6	7	16	26	0	1	0	0
WBGene00221443	104	105	289	335	171	319	1883	77	138	100	174	99
WBGene00221445	0	0	0	6	0	0	0	0	0	0	0	0
WBGene00221446	0	0	0	95	1	0	0	12	0	0	0	0
WBGene00221448	0	0	0	19	1	1	33	3	9	9	6	2
WBGene00221451	1	0	3	20	0	2	19	1	1	0	1	2
WBGene00221453	4	1	0	131	0	3	6	7	0	0	0	2
WBGene00221454	0	2	1	16	1	3	267	0	8	12	11	3
WBGene00221455	0	0	0	197	1	2	0	8	0	0	0	2
WBGene00221457	0	0	0	47	4	1	3	1	0	0	0	0
WBGene00221460	0	3	0	55	4	4	0	25	0	0	0	0
WBGene00221462	1	2	3	16	5	7	2	26	0	0	1	0
WBGene00221463	4	3	11	32	26	35	0	34	1	0	1	32
WBGene00221464	20	7	67	20	30	53	73	0	14	8	17	8
WBGene00221465	0	0	4	377	21	20	13	23	5	1	0	5
WBGene00221466	0	0	0	1	0	0	1	0	0	0	0	2
WBGene00221468	1	3	6	54	2	1	36	7	2	0	2	3
WBGene00221469	4	3	15	231	23	30	61	27	7	7	9	2
WBGene00221470	1	0	0	56	12	16	0	27	0	0	0	3
WBGene00221475	0	1	3	4	3	1	75	9	1	1	1	0
WBGene00221476	10	5	27	188	10	11	36	7	2	0	2	8
WBGene00221480	7	3	11	63	5	22	26	2	1	2	0	3
WBGene00221483	0	0	0	20	0	1	0	0	0	0	0	0
WBGene00221485	0	0	2	41	1	5	8	1	1	0	0	0
WBGene00221489	0	0	1	270	15	13	0	42	0	0	0	0
WBGene00221490	0	2	8	58	8	33	127	0	10	8	10	2
WBGene00221492	0	0	0	67	2	4	0	23	0	0	0	0
WBGene00221495	0	0	1	104	1	0	0	0	0	0	0	1
WBGene00221496	1	1	4	209	3	2	42	2	4	4	6	1
WBGene00221498	0	0	1	24	0	0	9	0	0	0	0	0
WBGene00221500	0	0	0	29	1	0	0	4	0	0	0	0
WBGene00221501	0	0	0	45	0	0	2	1	0	0	0	0
WBGene00221503	1	0	3	61	6	15	122	15	2	3	2	0
WBGene00221504	0	0	0	13	3	4	2	0	0	2	0	0
WBGene00221507	0	0	4	50	38	28	1	76	0	0	0	1
WBGene00221508	0	0	0	52	1	5	0	6	0	0	0	0
WBGene00221509	0	0	0	97	2	2	0	5	0	0	0	0
WBGene00221512	1	1	5	21	18	24	138	0	9	5	12	1
WBGene00221521	1	0	1	43	2	6	0	0	1	0	0	0
WBGene00221523	30	24	92	91	48	107	875	0	28	29	50	12
WBGene00221525	1	3	2	31	3	3	1	0	0	0	0	2
WBGene00221527	17	13	43	9	19	27	52	0	4	1	3	2
WBGene00221529	14	7	15	85	45	74	43	125	7	4	7	8
WBGene00221531	4	3	8	436	13	18	183	1	10	6	16	2
WBGene00221533	7	1	13	58	8	12	321	0	11	6	20	2
WBGene00221540	3	6	11	17	0	4	6	0	1	0	1	0
WBGene00221543	8	5	18	104	5	10	400	0	43	35	62	5
WBGene00221545	0	0	4	13	1	3	1	0	1	1	0	0
WBGene00221550	0	0	0	9	0	0	0	0	0	0	0	0
WBGene00221552	0	0	0	98	3	8	9	16	0	0	2	1
WBGene00221554	2	1	0	345	0	2	4	4	1	0	0	3
WBGene00221555	0	0	1	65	4	3	4	38	0	0	0	3
WBGene00221556	0	0	1	73	0	0	30	3	0	1	0	2
WBGene00221558	14	11	16	148	6	13	36	3	1	2	0	7
WBGene00221559	3	2	4	50	1	1	318	19	19	11	21	10
WBGene00221563	14	9	23	55	20	36	123	11	10	5	11	8
WBGene00221564	2	0	2	12	1	2	3	0	0	0	0	0
WBGene00221566	11	13	46	20	5	10	152	0	1	3	6	9
WBGene00221568	0	6	5	35	0	0	225	0	7	3	7	0
WBGene00221569	2	0	0	9	1	5	51	0	2	0	0	2
WBGene00221571	1	0	0	6	2	3	91	22	0	0	0	0
WBGene00221572	0	2	2	68	9	5	42	40	0	0	1	2
WBGene00221575	0	0	2	23	2	8	117	0	14	18	49	1
WBGene00221576	0	1	0	4	1	0	131	0	2	0	0	0
WBGene00221577	0	2	0	0	0	2	0	0	0	0	0	0
WBGene00221581	0	0	0	2	0	1	2	1	0	0	0	0
WBGene00221582	3	1	8	18	4	7	7	0	1	0	2	0
WBGene00221585	243	197	475	303	47	88	196	0	51	34	58	185
WBGene00221586	0	0	0	26	0	0	0	8	1	2	2	0
WBGene00221587	2	3	4	56	2	8	86	0	15	12	18	2
WBGene00221595	0	1	5	206	2	3	5	2	1	0	0	3
WBGene00221596	0	0	1	21	0	2	87	0	1	1	1	0
WBGene00221597	2	2	1	53	2	9	52	0	6	4	11	0
WBGene00221598	2	0	2	51	1	1	16	0	1	0	1	2
WBGene00221600	2	3	6	176	12	32	740	4	23	16	29	12
WBGene00221601	0	0	0	35	7	8	21	0	1	5	1	3
WBGene00221602	0	0	0	245	1	0	0	0	0	0	0	1
WBGene00221603	368	385	1093	1110	462	856	2082	66	298	230	374	427
WBGene00221606	0	1	0	551	0	2	8	13	3	0	0	1
WBGene00221607	1	2	0	181	2	4	3	0	1	0	1	1
WBGene00221609	10	8	15	70	5	21	14	0	0	2	0	2
WBGene00221610	0	0	0	47	0	0	0	0	0	0	0	1
WBGene00221615	8	1	14	243	4	2	2	60	0	0	0	1
WBGene00221620	0	0	2	20	0	0	6	0	0	0	0	1
WBGene00221623	4	5	12	26	4	5	414	0	52	46	76	13
WBGene00221624	0	0	0	79	1	2	4	29	0	0	0	1
WBGene00221626	0	0	0	54	0	0	0	0	0	0	0	0
WBGene00221627	0	0	2	36	4	16	4	41	0	0	0	1
WBGene00221628	5	6	8	62	14	47	22	52	7	3	13	17
WBGene00221629	1	2	3	24	1	1	24	2	8	5	4	1
WBGene00221631	2	6	9	65	10	15	231	2	17	24	37	13
WBGene00221639	0	0	0	27	0	0	0	0	0	0	0	0
WBGene00221640	0	0	0	31	1	1	1	22	0	0	0	0
WBGene00221641	0	0	0	332	1	3	3	19	0	0	0	1
WBGene00221643	4	1	4	5	2	4	1	0	1	1	0	4
WBGene00221644	0	0	3	25	0	0	1	1	5	5	13	0
WBGene00221645	1	0	0	54	7	4	7	35	0	0	0	0
WBGene00221646	6	5	12	174	3	2	3	1	2	0	0	1
WBGene00221647	10	5	31	579	8	17	54	0	12	9	8	7
WBGene00221648	0	0	0	57	1	4	0	2	1	0	0	0
WBGene00221649	290	285	696	749	17	46	4033	15	1106	817	1447	178
WBGene00221650	0	0	0	18	0	0	2	2	0	0	0	0
WBGene00221652	1	4	13	14	10	6	0	10	0	0	0	1
WBGene00221654	0	0	0	55	2	3	0	30	0	0	0	0
WBGene00221656	1	0	1	401	37	41	2	152	0	3	4	2
WBGene00221657	0	0	0	35	0	3	37	12	1	0	0	2
WBGene00221658	0	0	0	252	1	5	8	23	0	2	0	1
WBGene00221659	0	0	0	25	2	2	0	8	0	0	0	1
WBGene00221665	3	6	9	20	1	1	125	3	0	2	1	0
WBGene00221666	1	1	1	9	79	58	29	297	1	1	0	0
WBGene00221667	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00221669	1	0	0	42	0	0	1	0	0	0	0	0
WBGene00221673	0	0	0	60	0	0	5	0	0	0	0	1
WBGene00221674	1	1	0	254	0	2	0	0	0	0	0	0
WBGene00221676	4	3	5	59	1	4	40	0	2	4	4	6
WBGene00221677	9	2	22	475	10	10	7	2	1	2	0	2
WBGene00221678	6	1	9	15	4	10	63	0	8	1	2	9
WBGene00221684	1	1	7	140	4	7	167	0	50	42	49	5
WBGene00221686	4	6	11	50	7	11	185	6	3	7	7	0
WBGene00221688	13	7	12	194	76	109	973	201	57	36	72	10
WBGene00221693	0	1	2	128	1	1	2	0	0	0	2	2
WBGene00221697	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00221698	102	107	322	440	169	339	5911	3	219	180	394	164
WBGene00221699	0	0	1	83	2	5	3	1	0	0	0	0
WBGene00221700	7	2	5	26	2	3	11	0	3	0	2	2
WBGene00221701	6	1	9	350	0	0	85	0	5	6	12	1
WBGene00221702	13	7	21	128	42	62	217	27	15	5	13	17
WBGene00221705	1	0	2	45	1	5	5	0	1	0	1	2
WBGene00221706	3	1	0	29	2	4	28	0	5	5	11	1
WBGene00221707	8	4	11	670	6	16	7	56	0	0	0	7
WBGene00221708	0	0	1	55	29	29	4	144	0	0	0	1
WBGene00221713	0	0	4	32	2	1	28	34	0	0	1	1
WBGene00221715	0	3	1	8	2	9	21	13	2	1	0	0
WBGene00221718	51	57	166	60	55	94	320	2	31	23	27	38
WBGene00221720	2	2	6	470	3	6	54	2	1	2	1	1
WBGene00221722	1	1	1	204	1	10	1	3	1	0	1	2
WBGene00221723	10507	8481	21330	6611	1978	3944	24593	0	3542	2724	4284	7619
WBGene00221725	1	1	1	2	1	4	5	0	2	0	1	0
WBGene00221726	4	0	3	2	5	3	25	0	1	2	0	0
WBGene00221727	0	0	0	42	0	0	13	4	0	0	0	0
WBGene00221728	14	8	14	46	19	21	157	55	16	12	14	16
WBGene00221729	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00221730	12	22	61	21	5	10	190	1	9	28	33	1
WBGene00221731	0	0	0	4	5	4	4	15	0	0	0	0
WBGene00221732	1	0	2	0	0	0	0	0	0	0	0	0
WBGene00221733	1	0	0	1	2	1	3	7	2	2	1	2
WBGene00221734	23	24	42	15	62	107	3	3	100	47	105	21
WBGene00221741	3	3	8	33	20	16	85	22	3	3	2	20
WBGene00221746	3	4	6	552	3	6	12	5	0	0	0	3
WBGene00221747	1	0	6	165	7	24	40	2	2	0	0	3
WBGene00221748	6	8	14	41	6	7	61	2	0	2	1	9
WBGene00221749	43	29	83	106	19	44	333	0	6	10	18	18
WBGene00221753	1012	854	2651	1289	579	1144	4556	0	475	353	609	373
WBGene00221756	3	1	1	2	6	20	0	16	0	0	0	0
WBGene00221757	4	4	12	53	25	37	206	170	28	24	31	3
WBGene00221763	20	21	61	30	21	38	25	0	3	6	9	26
WBGene00221767	6	11	23	67	8	6	3	0	0	0	2	0
WBGene00221768	0	2	0	28	26	31	29	26	3	1	1	0
WBGene00221769	180	167	458	530	341	680	2690	0	347	231	405	173
WBGene00221770	1440	1016	2625	776	646	1220	2827	0	593	416	738	430
WBGene00221775	0	0	0	11	1	0	4	0	0	0	0	0
WBGene00221777	0	1	1	22	5	5	395	6	4	0	5	1
WBGene00221779	0	2	3	27	4	7	600	14	36	30	51	37
WBGene00221780	1	0	1	1090	0	0	10	39	0	2	0	2
WBGene00221783	11	6	30	62	8	13	53	0	11	10	15	9
WBGene00221784	0	0	0	56	0	1	0	1	0	0	0	0
WBGene00221790	0	0	0	1092	7	11	74	34	3	1	1	3
WBGene00221791	0	0	0	16	0	0	0	0	0	0	0	0
WBGene00221792	0	0	0	24	0	0	0	4	0	0	0	0
WBGene00221793	2	1	2	8	9	22	21	108	2	4	3	1
WBGene00221795	4	3	7	56	4	3	12	12	0	0	0	1
WBGene00221796	19	10	35	1300	5	9	60	1	2	8	6	4
WBGene00221798	86	63	148	324	31	43	9	41	5	1	2	11
WBGene00221802	229	182	514	2376	305	517	14346	68	675	517	938	167
WBGene00221804	269	314	700	120	133	252	66	0	18	15	30	130
WBGene00221805	98	105	257	272	73	153	304	62	29	18	32	42
WBGene00221808	0	0	0	5	0	0	1	0	0	0	0	0
WBGene00221809	5	3	10	910	17	15	4	31	0	0	0	6
WBGene00221810	28	26	59	129	25	45	1664	48	62	67	120	44
WBGene00221812	0	0	1	91	1	1	3	4	0	0	0	1
WBGene00221813	0	0	0	210	1	0	1	13	0	0	0	0
WBGene00221814	0	1	0	60	0	1	9	0	0	0	0	0
WBGene00221817	0	0	1	72	2	2	0	21	0	0	0	0
WBGene00221820	16	6	28	247	34	69	629	54	24	22	29	3
WBGene00221821	11	5	11	163	9	14	62	67	1	2	1	1
WBGene00221822	0	0	0	34	3	2	0	12	0	0	0	2
WBGene00221823	0	0	0	403	5	11	2	56	3	1	1	4
WBGene00221824	14	18	39	186	82	113	2986	234	146	121	176	37
WBGene00221829	7	5	5	49	2	1	265	1	13	5	3	4
WBGene00221830	3	1	6	659	9	18	7	73	1	1	1	8
WBGene00221835	0	0	0	28	6	9	1	25	0	1	0	0
WBGene00221836	102	94	258	382	245	405	4727	127	295	253	426	60
WBGene00221838	1	1	0	59	4	0	0	18	1	0	1	1
WBGene00221839	9	7	19	101	1	5	585	13	10	15	15	2
WBGene00221840	214	249	500	312	83	163	861	94	103	80	129	32
WBGene00221841	98	79	205	536	152	274	3167	207	240	155	263	55
WBGene00221842	0	0	0	41	0	0	0	5	0	0	0	0
WBGene00221848	20	22	50	294	36	76	554	38	43	25	53	26
WBGene00221849	25	28	69	460	26	64	77	22	7	6	12	66
WBGene00221850	184	162	445	227	165	324	1473	39	22	35	40	15
WBGene00221851	4	5	13	599	10	14	1538	21	29	35	49	10
WBGene00221852	22	21	21	54	1	2	406	12	255	181	290	0
WBGene00221853	39	29	109	193	30	40	282	89	24	17	30	30
WBGene00221854	14	15	54	291	9	20	1008	61	70	73	115	5
WBGene00221857	164	115	327	99	131	208	4	36	1	0	0	0
WBGene00221859	5	2	6	209	32	64	1	177	0	0	1	0
WBGene00221860	10	9	27	157	37	66	304	90	55	41	78	8
WBGene00221864	11	6	19	22	4	3	13	2	1	1	0	2
WBGene00221865	0	0	0	66	0	1	0	0	0	0	0	0
WBGene00221866	0	0	0	13	0	0	0	0	0	0	0	0
WBGene00221870	0	2	0	97	1	4	29	0	3	0	11	0
WBGene00221872	1	0	2	72	0	0	3	2	2	0	0	0
WBGene00221883	0	0	1	144	1	3	54	0	8	1	3	1
WBGene00221885	0	5	9	171	7	26	18	3	1	2	0	15
WBGene00221889	1	0	8	79	3	6	30	0	1	1	1	4
WBGene00221890	534	408	957	440	159	328	880	1	103	93	138	157
WBGene00221892	0	0	0	7	4	8	10	0	0	1	0	0
WBGene00221896	3	6	13	37	0	4	2	0	0	3	1	0
WBGene00221899	0	0	0	190	2	0	4	2	0	0	0	1
WBGene00221900	1	0	0	7	0	0	9	0	0	0	0	0
WBGene00221901	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00221904	0	0	0	48	7	2	196	0	8	4	6	1
WBGene00221906	0	0	0	46	0	0	1	2	0	1	0	0
WBGene00221907	0	1	0	134	0	0	2	0	0	0	0	1
WBGene00221908	0	0	0	48	1	2	0	18	0	0	0	0
WBGene00221915	6	6	12	60	0	4	4	0	0	0	0	1
WBGene00221916	1	0	0	166	1	3	8	0	0	0	0	0
WBGene00221917	7	4	7	86	31	41	52	0	6	5	7	31
WBGene00221919	0	0	0	7	1	0	0	3	0	0	0	0
WBGene00221920	175	167	419	297	76	155	103	0	34	17	51	13
WBGene00221922	2	8	0	0	1	4	0	0	0	0	0	0
WBGene00221923	1	0	0	7	0	0	0	0	0	0	0	1
WBGene00221927	1	11	28	7	17	19	11831	10	0	1	1	1
WBGene00221928	337	272	845	491	319	684	2008	65	240	179	304	56
WBGene00221929	932	686	1967	1033	214	363	653	12	68	52	105	284
WBGene00221931	11	9	25	90	26	51	687	11	11	5	18	67
WBGene00221932	6	4	14	203	13	9	22	24	3	0	3	3
WBGene00221933	73	61	164	130	84	175	1974	37	158	103	201	61
WBGene00221934	47	31	99	196	30	44	556	2	63	38	70	1
WBGene00221935	27	25	61	110	15	27	479	0	80	65	110	61
WBGene00221937	46	35	100	64	45	56	561	32	32	19	41	16
WBGene00221938	74	63	169	541	211	433	2970	0	304	257	442	160
WBGene00221940	107	73	231	2011	165	293	3371	10	298	244	370	211
WBGene00221941	139	104	333	369	96	213	1081	47	96	71	113	94
WBGene00221942	362	304	859	785	292	514	1058	59	126	87	170	242
WBGene00221943	40	34	92	198	55	86	285	15	16	10	28	25
WBGene00221944	1	2	2	16	9	6	240	11	2	3	6	2
WBGene00221945	226	186	578	1109	197	376	1144	161	138	113	209	48
WBGene00221946	214	140	505	397	276	473	1195	287	132	90	153	162
WBGene00221947	406	339	1110	1015	186	372	3127	39	228	188	339	210
WBGene00221948	132	85	299	240	55	116	401	0	49	52	78	30
WBGene00221949	199	173	464	400	115	229	2139	50	122	159	223	77
WBGene00221950	1001	923	2417	1188	1125	2050	10719	408	1034	750	1380	1135
WBGene00221951	708	646	1601	547	873	1652	2858	34	355	267	438	415
WBGene00221952	44	49	104	178	84	174	702	19	54	39	78	54
WBGene00221953	304	224	646	580	126	250	1195	0	148	123	224	151
WBGene00221954	2348	2001	5279	1156	431	795	1682	56	325	243	413	593
WBGene00221955	1744	1551	3840	2419	771	1476	2339	146	510	353	695	964
WBGene00221956	1529	1385	3123	483	259	551	1188	4	281	247	377	360
WBGene00221957	449	339	958	555	186	305	1088	123	114	136	176	218
WBGene00221958	283	271	755	492	214	366	999	1	87	67	119	309
WBGene00221959	30	37	92	531	127	244	2026	0	178	150	277	57
WBGene00221960	51	31	125	552	79	138	1220	0	152	85	142	80
WBGene00221961	3912	3095	7924	6916	1907	3888	12574	63	2445	1822	2990	8460
WBGene00221962	4	4	14	44	7	12	198	17	3	8	5	4
WBGene00221963	1416	1232	3441	2364	832	1690	5190	80	757	557	980	750
WBGene00221964	319	249	703	960	386	741	2385	164	309	244	385	149
WBGene00221965	1	2	8	56	41	58	938	46	16	12	24	1
WBGene00221966	2814	2631	7408	4506	1098	2040	7915	37	864	693	1132	1240
WBGene00221967	282	236	640	624	122	247	1226	174	100	82	134	183
WBGene00221968	9	8	25	16	10	17	35	14	1	1	2	2
WBGene00221969	206	167	421	590	157	281	220	7	41	46	70	8
WBGene00221970	0	1	2	594	39	49	1	159	0	0	0	2
WBGene00221971	18	15	51	36	55	92	711	98	11	13	25	51
WBGene00221972	291	240	645	587	206	385	1579	6	159	142	233	215
WBGene00221973	333	248	685	463	313	630	1601	379	214	159	260	157
WBGene00221974	12	6	19	103	5	6	194	3	18	11	13	13
WBGene00221975	1798	1646	2260	2863	634	1207	47729	1	20731	15137	23789	946
WBGene00221977	624	533	1551	715	563	1215	3924	0	460	325	626	333
WBGene00221979	281	272	826	274	57	90	420	0	49	70	67	50
WBGene00221981	33	21	83	487	26	26	282	0	24	19	37	29
WBGene00221982	48	28	75	256	72	122	3454	131	178	138	229	152
WBGene00221983	18	27	70	115	19	38	145	3	31	12	37	28
WBGene00221984	102	58	126	75	33	54	816	34	91	49	88	11
WBGene00221985	55	35	117	697	115	184	5602	53	399	327	590	52
WBGene00221986	199	163	537	611	189	429	1854	33	285	214	354	151
WBGene00221987	107	76	160	139	201	388	2	0	112	76	120	46
WBGene00221988	1297	1210	3451	1539	953	1825	3473	48	411	319	508	728
WBGene00221989	835	741	2137	1480	351	665	4145	170	358	302	531	705
WBGene00221990	140	110	353	85	104	197	529	71	49	45	67	70
WBGene00221991	256	234	622	294	103	190	1345	14	145	90	157	66
WBGene00221992	581	517	1552	363	1095	2148	987	79	158	138	228	93
WBGene00221993	85	46	165	230	97	214	1605	1	138	85	166	42
WBGene00221994	401	333	832	1695	412	798	2496	5	320	256	409	413
WBGene00221995	108	95	301	516	217	434	1922	7	115	99	163	133
WBGene00221996	1877	1694	4091	1305	934	1942	2169	40	418	334	559	586
WBGene00221997	339	261	801	552	177	371	1855	28	169	135	242	152
WBGene00221998	80	66	193	298	295	520	3353	378	170	117	223	68
WBGene00221999	80	66	235	12	174	323	12	28	3	0	0	25
WBGene00222000	236	168	504	509	25	85	1264	10	152	104	170	84
WBGene00222002	4001	3572	9734	2393	1677	3512	3359	6	693	582	1028	890
WBGene00222003	125	94	257	35	27	40	116	0	20	14	17	4
WBGene00222004	586	513	1405	778	290	600	1243	102	140	107	196	256
WBGene00222005	89	85	262	273	90	172	491	0	115	101	190	122
WBGene00222006	382	277	805	844	256	486	3174	1	391	267	463	288
WBGene00222007	1432	1138	3300	873	707	1323	4438	7	784	565	932	735
WBGene00222008	71	76	212	245	123	210	937	5	49	37	61	69
WBGene00222009	2688	2444	5560	7014	1296	2587	4706	3	1781	1304	2250	2835
WBGene00222010	1204	929	2736	996	236	452	2018	1	453	352	588	393
WBGene00222011	404	379	959	860	470	939	3728	1	687	503	925	437
WBGene00222012	268	274	691	36	178	359	19	7	7	4	7	1
WBGene00222013	279	207	562	989	165	319	9868	0	812	604	1084	185
WBGene00222014	5	1	10	156	11	9	712	36	37	42	63	28
WBGene00222015	8	2	13	49	22	31	351	52	9	14	27	2
WBGene00222016	55	43	98	174	93	181	1271	78	78	76	103	49
WBGene00222017	1	0	0	0	0	0	2	1	1	0	0	0
WBGene00222018	1380	1242	3571	1330	689	1234	3752	52	267	210	323	498
WBGene00222019	106	76	242	103	64	153	442	67	74	56	102	53
WBGene00222020	4678	3991	10655	3415	1339	2793	3451	82	748	609	1004	1284
WBGene00222021	167	171	419	376	139	203	1235	8	115	78	131	78
WBGene00222022	76	44	160	399	104	180	607	5	106	71	130	71
WBGene00222023	1475	1434	4078	641	557	1065	2552	8	382	239	489	461
WBGene00222024	66	45	96	121	49	137	534	0	118	71	107	53
WBGene00222026	326	254	748	6228	1421	3089	9042	2	1195	879	1595	1167
WBGene00222027	79	60	161	441	31	81	3629	3	345	257	489	241
WBGene00222029	1158	1109	2886	2618	1332	2629	13376	32	1850	1375	2405	804
WBGene00222030	1270	1038	3301	2473	529	1043	2748	8	434	327	556	622
WBGene00222031	11506	9585	26201	9640	4945	9923	31034	71	7167	5522	9536	3068
WBGene00222032	89	69	216	418	132	266	762	0	96	81	128	98
WBGene00222033	7	6	5	36	6	8	46	2	2	1	2	2
WBGene00222034	274	197	535	384	346	621	1392	299	210	130	230	293
WBGene00222035	802	682	2001	581	253	510	960	13	115	83	143	405
WBGene00222036	111	77	249	189	127	223	1361	53	90	57	120	5
WBGene00222037	96	64	240	540	147	310	2761	334	192	197	248	94
WBGene00222038	130	102	262	205	82	194	1085	68	117	113	154	80
WBGene00222039	1702	1437	4122	1168	660	1303	3534	164	652	487	824	473
WBGene00222040	1695	1384	3799	4005	2341	4519	24442	208	2707	2121	3427	1404
